symbol,LFC,FDR,ID
Uqcc3,-7.46E-07,1,ENSMUSG00000071654
Ubxn1,6.17E-06,1,ENSMUSG00000071655
Lrrn4cl,-5.28E-07,1,ENSMUSG00000071656
Bscl2,3.99E-08,1,ENSMUSG00000071657
Gng3,-7.78E-08,1,ENSMUSG00000071658
Hnrnpul2,1.03E-06,1,ENSMUSG00000071659
Ttc9c,-2.00E-06,1,ENSMUSG00000071660
Zbtb3,8.14E-07,1,ENSMUSG00000071661
Polr2g,-2.30E-06,1,ENSMUSG00000071662
Foxr2,-5.57E-08,1,ENSMUSG00000071665
Snx29,1.83E-06,1,ENSMUSG00000071669
Gm10343,7.00E-06,0.788576491,ENSMUSG00000071671
Rtl4,-6.93E-07,1,ENSMUSG00000071679
NA,-2.47E-08,1,ENSMUSG00000071680
Gm960,4.38E-07,1,ENSMUSG00000071691
Sms,1.28E-06,1,ENSMUSG00000071708
Mpst,-4.27E-07,1,ENSMUSG00000071711
Csf2rb,2.548262436,0.18440925,ENSMUSG00000071713
Csf2rb2,-6.35E-07,1,ENSMUSG00000071714
Ncf4,7.10E-07,1,ENSMUSG00000071715
Tmem28,1.42E-06,0.285176795,ENSMUSG00000071719
Spin4,1.17E-08,1,ENSMUSG00000071722
Gspt2,4.32E-07,1,ENSMUSG00000071723
Smpd5,-5.71E-07,1,ENSMUSG00000071724
Gm14698,2.24E-06,1,ENSMUSG00000071748
Cdr1os,1.30E-06,1,ENSMUSG00000071753
Zhx2,2.32E-06,0.792038948,ENSMUSG00000071757
Gm53064,5.34E-07,1,ENSMUSG00000071763
Rhox7a,6.86E-07,1,ENSMUSG00000071767
2610005L07Rik,-1.53E-06,1,ENSMUSG00000071793
6820431F20Rik,-2.34E-06,1,ENSMUSG00000071796
Ssxb5,1.45E-07,1,ENSMUSG00000071816
4930417O22Rik,-1.58E-07,1,ENSMUSG00000071818
Apcdd1,5.36E-07,1,ENSMUSG00000071847
Ccdc112,-2.03E-07,1,ENSMUSG00000071855
Mcc,-1.58E-06,1,ENSMUSG00000071856
Lrrtm2,-1.02E-06,1,ENSMUSG00000071862
Ppia,-6.92E-06,1,ENSMUSG00000071866
NA,-2.65E-06,1,ENSMUSG00000071867
Mroh9,2.12E-07,1,ENSMUSG00000071890
Vmn1r4,1.58E-07,1,ENSMUSG00000071893
Fndc1,2.19E-07,1,ENSMUSG00000071984
6720489N17Rik,-7.65E-07,1,ENSMUSG00000072066
Ccnf,1.38E-06,1,ENSMUSG00000072082
A530040E14Rik,-4.04E-07,1,ENSMUSG00000072109
Ang,1.46E-06,1,ENSMUSG00000072115
Gm10354,2.16E-07,1,ENSMUSG00000072188
Septin5,8.63E-07,1,ENSMUSG00000072214
Tuba1a,-1.93E-06,1,ENSMUSG00000072235
Trim6,-9.98E-08,1,ENSMUSG00000072244
Rpl31-ps17,8.89E-06,0.533430591,ENSMUSG00000072255
Taf1a,-7.23E-08,1,ENSMUSG00000072258
Klf12,5.99E-07,1,ENSMUSG00000072294
C2cd6,1.25E-06,1,ENSMUSG00000072295
Gm8420,4.83E-07,1,ENSMUSG00000072324
NA,9.64E-08,1,ENSMUSG00000072381
NA,-1.66E-07,1,ENSMUSG00000072387
NA,-3.19E-06,1,ENSMUSG00000072407
Dppa2,1.15E-06,0.275024305,ENSMUSG00000072419
NA,2.37E-06,1,ENSMUSG00000072421
Psmb11,4.47E-07,1,ENSMUSG00000072423
Nanos1,-1.33E-07,1,ENSMUSG00000072437
NA,-1.32E-07,1,ENSMUSG00000072460
Gm9008,-1.90E-07,1,ENSMUSG00000072476
Mroh5,-5.38E-07,1,ENSMUSG00000072487
Gm10364,1.06E-06,0.836872747,ENSMUSG00000072492
Ppp1r3e,8.03E-07,1,ENSMUSG00000072494
Phf20l1,2.96E-06,1,ENSMUSG00000072501
NA,-2.22E-06,1,ENSMUSG00000072541
Gm525,-1.93E-07,1,ENSMUSG00000072553
Lratd2,8.93E-08,1,ENSMUSG00000072568
Tmem253,1.41E-07,1,ENSMUSG00000072571
Slc39a2,1.20E-06,0.985837466,ENSMUSG00000072572
NA,4.00E-07,1,ENSMUSG00000072573
Eddm3b,-4.83E-07,1,ENSMUSG00000072575
NA,7.90E-07,1,ENSMUSG00000072576
Gm10371,-8.10E-07,1,ENSMUSG00000072589
Fzd10os,3.82E-07,1,ENSMUSG00000072591
Gm10373,8.37E-07,1,ENSMUSG00000072592
NA,-3.78E-06,1,ENSMUSG00000072594
Gm10382,-8.22E-07,1,ENSMUSG00000072612
Gm10384,-4.36E-08,1,ENSMUSG00000072618
Slfn2,-6.59E-08,1,ENSMUSG00000072620
Slfn10-ps,-2.68E-07,1,ENSMUSG00000072621
Zfp9,-1.70E-06,1,ENSMUSG00000072623
Gm5460,-9.88E-07,1,ENSMUSG00000072624
Gdf2,-1.59E-06,1,ENSMUSG00000072625
Lyrm9,1.65E-06,1,ENSMUSG00000072640
Adam1a,9.01E-07,1,ENSMUSG00000072647
Zfp783,2.04E-06,0.506817229,ENSMUSG00000072653
NA,4.31E-07,1,ENSMUSG00000072660
Mansc4,3.75E-07,1,ENSMUSG00000072662
Spef2,1.23E-06,0.876897428,ENSMUSG00000072663
NA,-4.30E-07,1,ENSMUSG00000072673
Tmem254a,-6.95E-07,1,ENSMUSG00000072676
NA,2.01E-08,1,ENSMUSG00000072679
Gm7457,8.71E-07,1,ENSMUSG00000072683
NA,1.21E-07,1,ENSMUSG00000072688
Rpl37rt,3.69E-06,1,ENSMUSG00000072692
NA,2.17E-06,1,ENSMUSG00000072693
1500011B03Rik,2.36E-07,1,ENSMUSG00000072694
Smim10l1,-5.97E-06,1,ENSMUSG00000072704
Olfr31,1.23E-07,1,ENSMUSG00000072707
Rpl21-ps4,7.43E-07,1,ENSMUSG00000072714
Myo18b,8.74E-07,1,ENSMUSG00000072720
NA,-2.54E-07,1,ENSMUSG00000072723
9230020A06Rik,-2.83E-07,1,ENSMUSG00000072753
Gm6712,-3.73E-07,1,ENSMUSG00000072761
4930522L14Rik,-5.43E-08,1,ENSMUSG00000072762
5430403G16Rik,1.54E-06,0.985837466,ENSMUSG00000072763
NA,-1.42E-06,1,ENSMUSG00000072768
NA,8.26E-07,1,ENSMUSG00000072769
Acrbp,-9.09E-08,1,ENSMUSG00000072770
Grcc10,4.46E-06,1,ENSMUSG00000072772
Zfp951,2.32E-07,1,ENSMUSG00000072774
Vmn2r24,-6.46E-07,1,ENSMUSG00000072780
Gm10420,-9.78E-07,1,ENSMUSG00000072789
NA,-1.21E-07,1,ENSMUSG00000072809
NA,1.18E-06,1,ENSMUSG00000072812
Cep170b,2.21E-06,1,ENSMUSG00000072825
Gm12298,1.07E-06,1,ENSMUSG00000072834
G530011O06Rik,4.06E-07,1,ENSMUSG00000072844
NA,1.72E-06,0.992276627,ENSMUSG00000072847
Serpina1e,5.42E-07,1,ENSMUSG00000072849
NA,-1.36E-07,1,ENSMUSG00000072852
Rybp,6.63E-07,1,ENSMUSG00000072872
Gpr27,1.66E-06,1,ENSMUSG00000072875
Gm10433,1.45E-07,1,ENSMUSG00000072884
Nfxl1,2.05E-06,1,ENSMUSG00000072889
4933439C10Rik,2.95E-07,1,ENSMUSG00000072893
NA,1.93E-06,1,ENSMUSG00000072898
Gm12258,1.85E-06,1,ENSMUSG00000072915
Noxred1,7.16E-07,1,ENSMUSG00000072919
NA,1.37E-06,1,ENSMUSG00000072940
Sod3,9.96E-07,1,ENSMUSG00000072941
Ripply1,4.71E-07,4.03E-06,ENSMUSG00000072945
Ptgr2,-1.51E-06,1,ENSMUSG00000072946
Acot1,2.73E-07,1,ENSMUSG00000072949
NA,4.20E-08,1,ENSMUSG00000072950
Gm5878,-4.06E-06,0.496999121,ENSMUSG00000072952
Tmsb15l,-1.14E-06,1,ENSMUSG00000072955
Bhlhb9,-9.03E-08,1,ENSMUSG00000072964
Gprasp2,-1.75E-07,1,ENSMUSG00000072966
NA,-1.32E-06,1,ENSMUSG00000072968
Armcx5,1.60E-07,1,ENSMUSG00000072969
Adam4,-4.52E-08,1,ENSMUSG00000072972
Gm4787,-5.57E-07,1,ENSMUSG00000072974
NA,-2.51E-06,1,ENSMUSG00000072978
Oip5,-1.45E-06,1,ENSMUSG00000072980
NA,-3.79E-07,1,ENSMUSG00000072999
Gm10451,8.47E-08,1,ENSMUSG00000073000
Vamp5,5.72E-07,1,ENSMUSG00000073002
Gpr174,4.81E-07,1,ENSMUSG00000073008
Uprt,1.10E-06,1,ENSMUSG00000073016
NA,6.42E-07,1,ENSMUSG00000073052
Zxdb,1.84E-06,0.763251915,ENSMUSG00000073062
Hbq1b,1.27E-06,1,ENSMUSG00000073063
9130019P16Rik,7.17E-07,1,ENSMUSG00000073067
Gm8098,2.53E-07,1,ENSMUSG00000073073
Cfap47,4.64E-07,1,ENSMUSG00000073077
Srp54a,-6.39E-07,1,ENSMUSG00000073079
Smim9,-3.12E-08,1,ENSMUSG00000073094
Lrrc61,4.17E-06,1,ENSMUSG00000073096
Drc1,-2.30E-06,1,ENSMUSG00000073102
Gm7347,-4.23E-08,1,ENSMUSG00000073117
Speer4a,-7.28E-08,1,ENSMUSG00000073119
Xlr3b,-1.06E-06,1,ENSMUSG00000073125
Vma21,-2.14E-06,1,ENSMUSG00000073131
Tmem185a,-3.75E-07,1,ENSMUSG00000073139
4930599N23Rik,1.96E-07,1,ENSMUSG00000073144
5031425E22Rik,7.24E-07,1,ENSMUSG00000073147
NA,-3.72E-07,1,ENSMUSG00000073152
9330158H04Rik,2.56E-06,0.004920438,ENSMUSG00000073154
1810058I24Rik,9.00E-07,1,ENSMUSG00000073155
9030624G23Rik,-8.56E-07,1,ENSMUSG00000073158
2410018L13Rik,3.02E-06,0.030118847,ENSMUSG00000073164
NA,5.30E-08,1,ENSMUSG00000073173
Zfp449,5.02E-07,1,ENSMUSG00000073176
NA,-4.87E-07,1,ENSMUSG00000073179
NA,6.61E-07,1,ENSMUSG00000073184
5730507C01Rik,8.43E-07,1,ENSMUSG00000073197
Bnip3l-ps,-7.59E-06,1,ENSMUSG00000073198
Ccdc160,1.00E-06,1,ENSMUSG00000073207
Speer4c,-1.35E-07,1,ENSMUSG00000073208
NA,-1.25E-06,1,ENSMUSG00000073226
NA,-6.65E-08,1,ENSMUSG00000073233
Gm8773,-3.07E-06,1,ENSMUSG00000073234
2500004C02Rik,-3.13E-07,1,ENSMUSG00000073236
NA,5.43E-07,1,ENSMUSG00000073274
NA,-1.60E-07,1,ENSMUSG00000073291
Nudt10,5.21E-07,1,ENSMUSG00000073293
Nudt11,9.75E-07,1,ENSMUSG00000073295
NA,2.17E-07,1,ENSMUSG00000073367
NA,-1.15E-06,1,ENSMUSG00000073371
NA,3.93E-07,1,ENSMUSG00000073374
NA,2.14E-06,0.845813243,ENSMUSG00000073394
Trim40,-5.70E-08,1,ENSMUSG00000073399
Trim10,-1.02E-06,1,ENSMUSG00000073400
Gm8909,-1.10E-06,1,ENSMUSG00000073402
NA,-4.11E-07,1,ENSMUSG00000073403
H2-T-ps,2.43E-06,0.777674535,ENSMUSG00000073405
H2-Bl,-4.55E-07,1,ENSMUSG00000073406
Gm6034,9.03E-07,1,ENSMUSG00000073407
Mucl3,1.52E-07,1,ENSMUSG00000073408
H2-Q6,3.87E-08,1,ENSMUSG00000073409
H2-D1,-4.08E-06,1,ENSMUSG00000073411
Lst1,2.10E-06,1,ENSMUSG00000073412
Ly6g6d,2.28E-06,0.745450878,ENSMUSG00000073413
NA,3.80E-07,1,ENSMUSG00000073415
C4b,2.60E-06,0.944659729,ENSMUSG00000073418
NA,-1.06E-07,1,ENSMUSG00000073420
H2-Ab1,1.58E-06,1,ENSMUSG00000073421
H2-Ke6,-2.73E-08,1,ENSMUSG00000073422
Zfp414,-9.18E-07,1,ENSMUSG00000073423
Cyp4f15,4.24E-07,1,ENSMUSG00000073424
Gm4924,-8.59E-08,1,ENSMUSG00000073427
Gm10505,1.09E-06,1,ENSMUSG00000073430
Arhgdig,6.18E-07,1,ENSMUSG00000073433
Wdr90,-2.18E-07,1,ENSMUSG00000073434
Nme3,9.44E-07,1,ENSMUSG00000073435
Eme2,-8.87E-07,1,ENSMUSG00000073436
D330041H03Rik,3.25E-06,1,ENSMUSG00000073437
NA,-1.70E-06,1,ENSMUSG00000073448
Pnldc1,-2.83E-07,1,ENSMUSG00000073460
Sft2d1,3.67E-06,1,ENSMUSG00000073468
Rsph3a,-4.99E-07,1,ENSMUSG00000073471
NA,1.05E-06,1,ENSMUSG00000073478
Mtarc2,-2.53E-06,1,ENSMUSG00000073481
NA,6.12E-07,1,ENSMUSG00000073482
NA,-1.09E-06,1,ENSMUSG00000073485
NA,7.10E-07,1,ENSMUSG00000073486
Ifi204,-5.18E-07,1,ENSMUSG00000073489
Ifi207,1.32E-07,1,ENSMUSG00000073490
Ifi213,-2.89E-07,1,ENSMUSG00000073491
Dok6,1.55E-07,1,ENSMUSG00000073514
NA,1.53E-08,1,ENSMUSG00000073528
F830208F22Rik,-2.43E-06,1,ENSMUSG00000073529
Pappa2,8.67E-07,0.693865531,ENSMUSG00000073530
NA,7.17E-07,1,ENSMUSG00000073532
Gm5532,1.04E-06,0.648998821,ENSMUSG00000073535
NA,7.01E-07,1,ENSMUSG00000073538
Cep76,6.75E-07,1,ENSMUSG00000073542
Gm4951,8.98E-08,1,ENSMUSG00000073555
Ppp1r12b,1.50E-06,1,ENSMUSG00000073557
Gm8618,4.32E-06,0.744120132,ENSMUSG00000073559
Csnk1g3,1.32E-06,1,ENSMUSG00000073563
Prr16,4.90E-08,1,ENSMUSG00000073565
Gm10540,5.33E-07,1,ENSMUSG00000073569
Grxcr2,2.06E-06,1,ENSMUSG00000073574
NA,6.67E-07,1,ENSMUSG00000073590
Pcdhb22,2.36E-06,0.63996005,ENSMUSG00000073591
NA,1.84E-06,1,ENSMUSG00000073594
1700066B19Rik,3.15E-07,1,ENSMUSG00000073598
Ecscr,1.06E-07,1,ENSMUSG00000073599
Prob1,1.66E-06,0.908735654,ENSMUSG00000073600
Gm10548,-2.37E-07,1,ENSMUSG00000073607
D2hgdh,8.86E-07,1,ENSMUSG00000073609
Cops9,3.16E-06,1,ENSMUSG00000073616
NA,1.99E-06,1,ENSMUSG00000073627
NA,-1.70E-07,1,ENSMUSG00000073628
Fbxo36,-6.74E-07,1,ENSMUSG00000073633
Rab18,-1.01E-05,1,ENSMUSG00000073639
Rpl27-ps3,-3.85E-06,1,ENSMUSG00000073640
Wdfy1,-9.37E-07,1,ENSMUSG00000073643
NA,-4.25E-06,1,ENSMUSG00000073647
Catip,2.19E-07,1,ENSMUSG00000073650
NA,1.15E-06,1,ENSMUSG00000073656
Nbeal1,6.54E-06,1,ENSMUSG00000073664
Hspe1,1.12E-06,1,ENSMUSG00000073676
Pgap1,1.49E-06,1,ENSMUSG00000073678
NA,4.78E-07,1,ENSMUSG00000073679
Tmem88b,2.90E-06,0.316982851,ENSMUSG00000073680
NA,-3.82E-07,1,ENSMUSG00000073682
Faap20,-3.32E-07,1,ENSMUSG00000073684
Klhl21,-7.89E-07,1,ENSMUSG00000073700
Rpl31,6.30E-06,1,ENSMUSG00000073702
Cenps,-4.00E-07,1,ENSMUSG00000073705
NA,3.48E-07,1,ENSMUSG00000073716
Lmbrd1,-4.72E-06,1,ENSMUSG00000073725
Tmem51os1,1.36E-06,0.999272606,ENSMUSG00000073728
Ppp1r14bl,-2.09E-07,1,ENSMUSG00000073730
Cplane2,-6.07E-07,1,ENSMUSG00000073733
Gm10566,1.17E-05,0.45053222,ENSMUSG00000073737
Gm16287,6.66E-08,1,ENSMUSG00000073739
Zpld2,7.77E-07,1,ENSMUSG00000073747
NA,1.42E-06,1,ENSMUSG00000073752
5730409E04Rik,1.13E-06,1,ENSMUSG00000073755
Sh3d21,4.63E-07,1,ENSMUSG00000073758
4933427I04Rik,1.44E-06,1,ENSMUSG00000073761
Olfr1330,6.58E-07,1,ENSMUSG00000073768
Btbd19,-1.11E-06,1,ENSMUSG00000073771
Kncn,4.76E-08,1,ENSMUSG00000073774
Kti12,-7.28E-07,1,ENSMUSG00000073775
NA,4.48E-07,1,ENSMUSG00000073778
Lrp8os2,-1.06E-07,1,ENSMUSG00000073779
Gm10575,-1.84E-06,1,ENSMUSG00000073787
Efcab7,-1.71E-07,1,ENSMUSG00000073791
Alg6,-9.73E-07,1,ENSMUSG00000073792
Spef1l,-7.95E-07,1,ENSMUSG00000073795
Cdkn2b,5.65E-08,1,ENSMUSG00000073802
Nps,-9.12E-07,1,ENSMUSG00000073804
Insyn2a,8.29E-07,1,ENSMUSG00000073805
Tufm,7.15E-07,1,ENSMUSG00000073838
NA,1.95E-07,1,ENSMUSG00000073846
Iqck,1.05E-06,1,ENSMUSG00000073856
NA,4.36E-07,1,ENSMUSG00000073867
Gm13305,8.34E-07,1,ENSMUSG00000073876
Gm13306,4.73E-06,1,ENSMUSG00000073877
Ccl27a,1.93E-06,1,ENSMUSG00000073888
Il11ra1,3.01E-06,1,ENSMUSG00000073889
Olfr689,1.72E-06,1,ENSMUSG00000073907
Mob3b,-7.45E-07,1,ENSMUSG00000073910
Olfr665,1.28E-06,1,ENSMUSG00000073917
Olfr656,9.45E-07,1,ENSMUSG00000073924
Olfr654,1.37E-06,1,ENSMUSG00000073925
Olfr652,2.36E-06,1,ENSMUSG00000073927
Trim30e-ps1,1.22E-07,1,ENSMUSG00000073929
Olfr646,4.17E-07,1,ENSMUSG00000073931
Olfr633,1.18E-08,1,ENSMUSG00000073937
Hbb-bt,-1.27E-08,0.321371864,ENSMUSG00000073940
Olfr608,-4.85E-07,1,ENSMUSG00000073948
Olfr570,2.22E-07,1,ENSMUSG00000073964
Trim68,6.86E-08,1,ENSMUSG00000073968
Olfr550,6.34E-07,1,ENSMUSG00000073975
Gm9574,-2.98E-08,1,ENSMUSG00000073980
Rhog,9.23E-07,1,ENSMUSG00000073982
NA,3.01E-07,1,ENSMUSG00000073985
Ggh,3.09E-07,1,ENSMUSG00000073987
Ttpa,1.92E-08,1,ENSMUSG00000073988
Klhl40,-7.97E-08,1,ENSMUSG00000074001
B3gnt6,6.90E-08,1,ENSMUSG00000074004
Omp,8.52E-07,1,ENSMUSG00000074006
4632427E13Rik,1.33E-06,1,ENSMUSG00000074024
Exoc8,4.43E-07,1,ENSMUSG00000074030
Gm5921,-8.65E-08,1,ENSMUSG00000074034
Mc1r,1.24E-06,1,ENSMUSG00000074037
4930520O04Rik,-4.35E-07,1,ENSMUSG00000074039
NA,-1.56E-06,1,ENSMUSG00000074052
Osgin1,1.22E-07,1,ENSMUSG00000074063
Mlycd,6.23E-07,1,ENSMUSG00000074064
NA,-1.13E-07,1,ENSMUSG00000074065
Fam169b,8.76E-07,1,ENSMUSG00000074071
Snrnp40,-1.24E-06,1,ENSMUSG00000074088
NA,4.25E-06,1,ENSMUSG00000074092
Svip,1.94E-07,1,ENSMUSG00000074093
Rbm15b,1.92E-06,1,ENSMUSG00000074102
Rpl10-ps2,6.57E-06,0.802891038,ENSMUSG00000074108
Mrgpra9,-3.76E-07,1,ENSMUSG00000074111
Saa1,8.59E-07,1,ENSMUSG00000074115
Ntf5,2.23E-07,1,ENSMUSG00000074121
NA,-6.46E-08,1,ENSMUSG00000074128
Rpl13a,1.92E-06,1,ENSMUSG00000074129
4930513N10Rik,2.42E-09,1,ENSMUSG00000074136
Il4i1,1.03E-06,1,ENSMUSG00000074141
Gm10634,-6.73E-07,1,ENSMUSG00000074149
Nlrc5,1.59E-06,0.96881213,ENSMUSG00000074151
Klk5,1.05E-06,1,ENSMUSG00000074155
Zfp976,8.53E-07,1,ENSMUSG00000074158
Zfp788,-2.23E-06,1,ENSMUSG00000074165
AW146154,-3.67E-07,1,ENSMUSG00000074166
Plekhf1,1.45E-06,0.535142693,ENSMUSG00000074170
NA,-7.59E-07,1,ENSMUSG00000074171
NA,8.53E-07,1,ENSMUSG00000074178
Znhit6,4.12E-08,1,ENSMUSG00000074182
Gsta1,-3.13E-07,1,ENSMUSG00000074183
Zfp791,-4.01E-07,1,ENSMUSG00000074194
Krtdap,-4.02E-07,3.88E-09,ENSMUSG00000074199
G430095P16Rik,-4.27E-07,1,ENSMUSG00000074203
Adh6b,2.30E-07,1,ENSMUSG00000074206
Adh1,-1.78E-07,1,ENSMUSG00000074207
NA,3.23E-07,1,ENSMUSG00000074210
Sdhaf1,5.76E-07,1,ENSMUSG00000074211
Dnajb14,6.28E-07,1,ENSMUSG00000074212
NA,-2.52E-07,1,ENSMUSG00000074213
NA,-1.04E-06,1,ENSMUSG00000074215
Misp3,-9.12E-07,1,ENSMUSG00000074217
Cox7a1,2.84E-06,1,ENSMUSG00000074218
Zfp382,5.23E-07,1,ENSMUSG00000074220
Zfp568,7.45E-07,1,ENSMUSG00000074221
4932431P20Rik,2.27E-06,1,ENSMUSG00000074224
Spint2,2.14E-07,1,ENSMUSG00000074227
NA,1.86E-06,1,ENSMUSG00000074228
NA,2.67E-07,1,ENSMUSG00000074235
NA,-2.19E-06,1,ENSMUSG00000074236
Ap1ar,-8.52E-07,1,ENSMUSG00000074238
Cib3,3.00E-07,1,ENSMUSG00000074240
NA,-3.09E-07,1,ENSMUSG00000074243
Dda1,7.26E-07,1,ENSMUSG00000074247
Gm10653,8.55E-07,1,ENSMUSG00000074250
Gm10654,6.20E-08,1,ENSMUSG00000074252
NA,5.87E-07,1,ENSMUSG00000074256
Gramd2,-4.21E-07,1,ENSMUSG00000074259
Erich4,-7.15E-07,1,ENSMUSG00000074261
Amy1,9.18E-07,1,ENSMUSG00000074264
Rec114,5.50E-06,0.285176795,ENSMUSG00000074269
Ceacam1,-4.26E-07,1,ENSMUSG00000074272
D930028M14Rik,1.68E-06,1,ENSMUSG00000074274
Phldb3,1.88E-06,1,ENSMUSG00000074277
NA,7.36E-06,1,ENSMUSG00000074280
Zfp94,2.69E-07,1,ENSMUSG00000074282
Zfp109,3.56E-07,1,ENSMUSG00000074283
NA,-2.62E-06,0.803931277,ENSMUSG00000074284
Peak1,1.40E-06,1,ENSMUSG00000074305
Ovgp1,7.37E-07,1,ENSMUSG00000074340
Tmigd3,3.69E-07,1,ENSMUSG00000074344
Tnfaip8l3,1.60E-09,1,ENSMUSG00000074345
Kcnd3os,-8.96E-07,1,ENSMUSG00000074346
Arhgap20os,-8.81E-07,1,ENSMUSG00000074354
NA,-1.10E-06,1,ENSMUSG00000074355
NA,8.54E-07,0.652863274,ENSMUSG00000074357
Ccdc61,1.05E-06,1,ENSMUSG00000074358
C5ar2,1.80E-06,1,ENSMUSG00000074361
Ehd2,1.22E-06,1,ENSMUSG00000074364
Crxos,3.86E-07,1,ENSMUSG00000074365
Obox5,1.29E-07,1,ENSMUSG00000074366
NA,5.25E-07,1,ENSMUSG00000074373
Bsph1,-7.27E-07,1,ENSMUSG00000074378
AI429214,4.46E-07,1,ENSMUSG00000074384
Gm10684,-7.09E-07,1,ENSMUSG00000074385
Gm5544,-4.26E-07,1,ENSMUSG00000074388
Foxr1,6.69E-07,1,ENSMUSG00000074397
Gm15441,4.44E-07,1,ENSMUSG00000074398
H3c13,1.48E-06,0.672196566,ENSMUSG00000074403
Zfp865,-7.47E-07,1,ENSMUSG00000074405
Zfp628,-1.98E-07,1,ENSMUSG00000074406
Gm10689,1.88E-06,1,ENSMUSG00000074412
Mir100hg,1.75E-06,1,ENSMUSG00000074415
Pate2,1.23E-07,1,ENSMUSG00000074452
S100a16,2.09E-06,0.938159418,ENSMUSG00000074457
NA,4.72E-07,1,ENSMUSG00000074461
Gm15417,-3.07E-07,1,ENSMUSG00000074466
NA,1.14E-06,0.845223427,ENSMUSG00000074467
Spc24,9.43E-07,1,ENSMUSG00000074476
NA,-1.35E-07,1,ENSMUSG00000074479
Mex3a,6.11E-07,1,ENSMUSG00000074480
NA,1.23E-06,1,ENSMUSG00000074482
NA,1.63E-06,1,ENSMUSG00000074485
Bglap2,3.11E-07,1,ENSMUSG00000074486
Bglap3,4.71E-07,1,ENSMUSG00000074489
Zfp558,-1.61E-07,1,ENSMUSG00000074500
NA,-2.56E-06,1,ENSMUSG00000074501
Fat3,2.62E-07,1,ENSMUSG00000074505
NA,2.17E-07,1,ENSMUSG00000074506
Arfip1,-1.33E-07,1,ENSMUSG00000074513
NA,-7.00E-08,1,ENSMUSG00000074516
Zfp971,-1.71E-06,1,ENSMUSG00000074519
NA,-1.45E-06,1,ENSMUSG00000074521
Gm14296,-1.33E-06,1,ENSMUSG00000074527
Zfp972,-3.61E-08,1,ENSMUSG00000074529
Rps8-ps4,3.51E-06,1,ENSMUSG00000074547
NA,-3.75E-06,1,ENSMUSG00000074553
Gcnt7,3.35E-07,1,ENSMUSG00000074569
Cass4,-4.41E-07,1,ENSMUSG00000074570
Kcng1,7.50E-07,1,ENSMUSG00000074575
Mocs3,5.28E-07,1,ENSMUSG00000074576
Ripor3,9.91E-07,0.763251915,ENSMUSG00000074577
Zfas1,1.27E-06,1,ENSMUSG00000074578
Lekr1,-5.93E-07,1,ENSMUSG00000074579
4931440P22Rik,2.30E-06,1,ENSMUSG00000074580
Arfgef2,1.10E-06,1,ENSMUSG00000074582
Ankub1,2.83E-07,1,ENSMUSG00000074591
Wfdc6a,3.45E-07,1,ENSMUSG00000074595
Mgst2,3.97E-07,1,ENSMUSG00000074604
Tox2,1.33E-06,1,ENSMUSG00000074607
Mafb,5.16E-07,1,ENSMUSG00000074622
Gm826,2.48E-07,1,ENSMUSG00000074623
Mroh8,-1.43E-06,1,ENSMUSG00000074627
Tldc2,2.04E-07,1,ENSMUSG00000074628
NA,-7.75E-09,1,ENSMUSG00000074629
Tmem267,1.54E-06,1,ENSMUSG00000074634
3110070M22Rik,8.41E-07,1,ENSMUSG00000074635
Sox2,-2.34E-07,1,ENSMUSG00000074637
Rdh16f2,-6.42E-07,1,ENSMUSG00000074639
Cpne1,-5.05E-07,1,ENSMUSG00000074643
6430550D23Rik,-1.24E-06,1,ENSMUSG00000074646
Fam83c,8.44E-07,1,ENSMUSG00000074647
BC029722,2.73E-07,1,ENSMUSG00000074649
NA,-6.85E-08,1,ENSMUSG00000074650
Mcidas,1.93E-07,1,ENSMUSG00000074651
Myh7b,2.10E-06,1,ENSMUSG00000074652
Lrrc31,1.11E-07,1,ENSMUSG00000074653
Eif2s2,-4.17E-06,1,ENSMUSG00000074656
Kif5a,1.44E-06,1,ENSMUSG00000074657
NA,2.67E-07,1,ENSMUSG00000074664
Bpifb4,-2.33E-07,1,ENSMUSG00000074665
Tspyl3,8.35E-07,1,ENSMUSG00000074671
Ttll9,-4.13E-07,1,ENSMUSG00000074673
Foxs1,2.68E-07,1,ENSMUSG00000074676
Sirpb1c,1.15E-07,1,ENSMUSG00000074677
Zcchc3,7.32E-07,1,ENSMUSG00000074682
Csnk2a1,1.28E-07,1,ENSMUSG00000074698
Rad21l,1.36E-06,1,ENSMUSG00000074704
Ccl28,-1.50E-07,1,ENSMUSG00000074715
Zfp345,3.22E-07,1,ENSMUSG00000074731
Zfp950,1.08E-06,1,ENSMUSG00000074733
Taf7l2,4.25E-07,1,ENSMUSG00000074734
NA,3.55E-08,1,ENSMUSG00000074735
Syndig1,-2.65E-07,1,ENSMUSG00000074736
NA,-8.61E-08,1,ENSMUSG00000074737
Fndc10,1.72E-06,1,ENSMUSG00000074738
Thbd,2.37E-07,1,ENSMUSG00000074743
Pdzd8,1.13E-06,1,ENSMUSG00000074746
Atxn7l3b,3.70E-06,1,ENSMUSG00000074748
Kiz,-8.36E-07,1,ENSMUSG00000074749
Smim26,-3.05E-06,1,ENSMUSG00000074754
Gm5535,3.22E-07,1,ENSMUSG00000074758
NA,1.23E-07,1,ENSMUSG00000074763
Sel1l2,-1.20E-07,1,ENSMUSG00000074764
