symbol,LFC,FDR,ID
Ubiad1,1.12E-07,1,ENSMUSG00000047719
Bola2,6.26E-06,1,ENSMUSG00000047721
Fcgbp,-2.32E-06,0.758841426,ENSMUSG00000047730
Wbp1l,7.30E-07,1,ENSMUSG00000047731
Tmem262,4.80E-06,1,ENSMUSG00000047733
Samd9l,-3.23E-07,1,ENSMUSG00000047735
Fbxo40,1.74E-06,0.440372247,ENSMUSG00000047746
Rnf150,-1.55E-06,1,ENSMUSG00000047747
Zc3hav1l,-9.86E-07,1,ENSMUSG00000047749
Fancb,4.33E-07,1,ENSMUSG00000047757
Hs3st3a1,1.30E-06,0.025141836,ENSMUSG00000047759
Lrrc49,-1.22E-06,1,ENSMUSG00000047766
Atg16l2,-1.83E-07,1,ENSMUSG00000047767
Ankfn1,-3.14E-07,1,ENSMUSG00000047773
Phf13,3.66E-07,1,ENSMUSG00000047777
Lix1,1.12E-06,1,ENSMUSG00000047786
Flrt1,-9.73E-07,1,ENSMUSG00000047787
Slc38a9,1.03E-06,1,ENSMUSG00000047789
Sned1,1.81E-06,1,ENSMUSG00000047793
Gjb1,-1.01E-07,1,ENSMUSG00000047797
Cd300lf,2.52E-06,0.676448248,ENSMUSG00000047798
Akap10,9.59E-07,1,ENSMUSG00000047804
Ccdc88b,-1.52E-06,0.406297256,ENSMUSG00000047810
Tigd4,-2.20E-07,1,ENSMUSG00000047819
Trim16,6.57E-07,1,ENSMUSG00000047821
Pygo2,-2.14E-07,1,ENSMUSG00000047824
A730018C14Rik,5.00E-07,1,ENSMUSG00000047828
Cdca4,-7.00E-07,1,ENSMUSG00000047832
Diras2,1.46E-06,1,ENSMUSG00000047842
Bri3,-2.05E-06,1,ENSMUSG00000047843
Bex4,-1.98E-07,1,ENSMUSG00000047844
Stx19,1.06E-07,1,ENSMUSG00000047854
Lonp2,1.47E-07,1,ENSMUSG00000047866
Gimap6,-7.37E-07,1,ENSMUSG00000047867
Gpr157,-3.79E-07,1,ENSMUSG00000047875
A4galt,9.25E-07,1,ENSMUSG00000047878
Usp14,1.93E-06,1,ENSMUSG00000047879
Cxcr5,6.16E-07,1,ENSMUSG00000047880
Rell1,9.37E-07,1,ENSMUSG00000047881
Klk9,-8.70E-07,1,ENSMUSG00000047884
Tnrc6b,-7.73E-07,1,ENSMUSG00000047888
Serpinb6d,-3.34E-06,0.850961461,ENSMUSG00000047889
Ripply2,1.50E-06,0.953126764,ENSMUSG00000047897
Sstr2,-7.31E-09,1,ENSMUSG00000047904
NA,-5.38E-06,1,ENSMUSG00000047905
Tshz2,-3.66E-06,1,ENSMUSG00000047907
Ankrd16,5.34E-07,1,ENSMUSG00000047909
Pcdhb16,1.63E-06,1,ENSMUSG00000047910
Npm2,-4.07E-07,1,ENSMUSG00000047911
Trappc9,-2.08E-06,1,ENSMUSG00000047921
Stpg2,-2.38E-07,1,ENSMUSG00000047940
Marcksl1,1.05E-06,1,ENSMUSG00000047945
Gp5,-6.56E-07,0.471367879,ENSMUSG00000047953
Kcna3,2.42E-07,1,ENSMUSG00000047959
Stbd1,-9.38E-07,1,ENSMUSG00000047963
NA,4.29E-06,1,ENSMUSG00000047965
Kcna1,-2.06E-06,1,ENSMUSG00000047976
Palm3,-2.68E-06,1,ENSMUSG00000047986
4933428G20Rik,-4.59E-07,1,ENSMUSG00000047988
Ino80c,2.00E-06,1,ENSMUSG00000047989
C2cd4a,-1.27E-07,1,ENSMUSG00000047990
Dipk1c,-4.79E-07,1,ENSMUSG00000047992
Prrg1,-6.37E-07,1,ENSMUSG00000047996
Gigyf2,4.32E-06,1,ENSMUSG00000048000
Hes5,-6.70E-08,1,ENSMUSG00000048001
Catsper4,-1.92E-07,1,ENSMUSG00000048003
Tmem196,1.66E-07,1,ENSMUSG00000048004
Timm8a1,-6.13E-07,1,ENSMUSG00000048007
Zfp473,-2.67E-06,1,ENSMUSG00000048012
Tmem229a,4.43E-07,1,ENSMUSG00000048022
Rgmb,2.84E-06,1,ENSMUSG00000048027
Eno4,1.47E-06,1,ENSMUSG00000048029
Ccdc187,-1.33E-06,1,ENSMUSG00000048038
Isg20l2,-1.22E-06,1,ENSMUSG00000048039
Arxes2,2.17E-07,1,ENSMUSG00000048040
Zbtb33,1.18E-06,1,ENSMUSG00000048047
Ldlrad3,8.11E-07,1,ENSMUSG00000048058
Cyb5r2,-4.16E-07,1,ENSMUSG00000048065
Arf1,1.54E-06,1,ENSMUSG00000048076
Tenm4,7.37E-07,1,ENSMUSG00000048078
Gm4737,-1.37E-06,1,ENSMUSG00000048087
Lmod1,-2.96E-07,1,ENSMUSG00000048096
Taf13,7.23E-06,1,ENSMUSG00000048100
NA,7.84E-07,1,ENSMUSG00000048106
Tmem72,7.79E-07,1,ENSMUSG00000048108
Rbm15,3.56E-06,1,ENSMUSG00000048109
Arid4a,8.02E-08,1,ENSMUSG00000048118
Entpd1,-1.11E-07,1,ENSMUSG00000048120
Col6a3,7.07E-07,1,ENSMUSG00000048126
Dmrt2,-3.79E-08,1,ENSMUSG00000048138
Nat8l,-1.54E-06,1,ENSMUSG00000048142
Nwd1,4.19E-09,1,ENSMUSG00000048148
Olfr49,7.48E-09,1,ENSMUSG00000048153
Kmt2d,4.37E-06,1,ENSMUSG00000048154
Selplg,6.18E-07,1,ENSMUSG00000048163
NA,-3.81E-06,1,ENSMUSG00000048164
Mcmbp,3.13E-06,1,ENSMUSG00000048170
Tmem81,4.13E-07,1,ENSMUSG00000048174
Asb8,4.44E-07,1,ENSMUSG00000048175
NA,-2.94E-06,1,ENSMUSG00000048185
Bend7,1.21E-06,0.809248394,ENSMUSG00000048186
NA,-1.61E-06,1,ENSMUSG00000048188
NA,2.31E-06,0.965322671,ENSMUSG00000048191
Cracr2b,-4.01E-07,1,ENSMUSG00000048200
Gpr85,5.33E-06,1,ENSMUSG00000048216
Nags,1.51E-07,1,ENSMUSG00000048217
Amigo2,-6.82E-07,1,ENSMUSG00000048218
Mfap1b,1.05E-06,1,ENSMUSG00000048222
Fbxo43,-8.18E-07,1,ENSMUSG00000048230
H2-M10.4,-5.59E-07,1,ENSMUSG00000048231
Fbxo10,-3.53E-07,1,ENSMUSG00000048232
Rnf149,2.09E-07,1,ENSMUSG00000048234
Gng7,4.51E-07,1,ENSMUSG00000048240
Crebrf,8.09E-07,1,ENSMUSG00000048249
Bcl11b,-5.29E-07,1,ENSMUSG00000048251
Dip2c,9.69E-08,1,ENSMUSG00000048264
Rbm33,1.96E-08,1,ENSMUSG00000048271
Syngr2,-1.70E-06,1,ENSMUSG00000048277
Sacs,-3.79E-07,1,ENSMUSG00000048279
Zfp738,5.62E-07,1,ENSMUSG00000048280
Dleu7,1.96E-07,1,ENSMUSG00000048281
Frmd6,7.52E-07,1,ENSMUSG00000048285
Olfr1417,-4.44E-07,1,ENSMUSG00000048292
Slitrk3,-1.10E-06,1,ENSMUSG00000048304
Ankrd46,6.52E-07,1,ENSMUSG00000048307
Pskh1,6.30E-08,1,ENSMUSG00000048310
NA,-1.02E-06,0.904799651,ENSMUSG00000048316
Ckap2l,-9.30E-07,1,ENSMUSG00000048327
Ric3,1.68E-06,1,ENSMUSG00000048330
Lhfp,2.01E-07,1,ENSMUSG00000048332
NA,-1.00E-06,1,ENSMUSG00000048334
Npy4r,-7.85E-07,1,ENSMUSG00000048337
Pcdhb18,-8.11E-07,1,ENSMUSG00000048347
Pou4f1,1.29E-06,1,ENSMUSG00000048349
Coa7,-1.38E-06,1,ENSMUSG00000048351
Arxes1,5.74E-07,1,ENSMUSG00000048355
Omd,-2.77E-07,1,ENSMUSG00000048368
Pdp2,3.31E-06,1,ENSMUSG00000048371
Fgfbp1,-1.60E-07,1,ENSMUSG00000048373
F2r,-7.03E-07,1,ENSMUSG00000048376
Socs4,7.58E-07,1,ENSMUSG00000048379
Scrt1,-4.61E-07,1,ENSMUSG00000048385
Osr1,-2.95E-08,0.613414488,ENSMUSG00000048387
Fam171b,8.14E-07,1,ENSMUSG00000048388
Tprg,1.20E-07,1,ENSMUSG00000048399
NA,-7.72E-07,1,ENSMUSG00000048406
Zfp407,3.06E-07,1,ENSMUSG00000048410
Mlf1,-1.91E-06,1,ENSMUSG00000048416
Ranbp3l,-4.33E-07,1,ENSMUSG00000048424
Timm29,9.33E-07,1,ENSMUSG00000048429
Nupl2,-9.20E-07,1,ENSMUSG00000048439
Cyp4f16,-1.37E-07,1,ENSMUSG00000048440
Smim5,-5.45E-07,1,ENSMUSG00000048442
Ccdc57,2.25E-07,1,ENSMUSG00000048445
Msx1,-2.51E-07,1,ENSMUSG00000048450
Sprr1b,2.14E-07,1,ENSMUSG00000048455
Inka2,-8.57E-07,1,ENSMUSG00000048458
Sult6b2,9.49E-09,1,ENSMUSG00000048473
Spata33,-6.72E-07,1,ENSMUSG00000048478
Mypop,2.08E-06,1,ENSMUSG00000048481
Bdnf,6.92E-07,1,ENSMUSG00000048482
Zdhhc22,-4.07E-08,1,ENSMUSG00000048483
NA,8.11E-07,0.98724128,ENSMUSG00000048484
Zbtb8b,-1.27E-07,1,ENSMUSG00000048485
Fitm2,-9.06E-07,1,ENSMUSG00000048486
Depp1,-6.65E-07,1,ENSMUSG00000048489
Nrip1,1.52E-06,1,ENSMUSG00000048490
Tyw5,1.77E-06,1,ENSMUSG00000048495
Mmgt2,1.74E-06,1,ENSMUSG00000048497
Tlcd5,3.40E-07,1,ENSMUSG00000048503
Fbxl13,-1.58E-06,1,ENSMUSG00000048520
Cxcr6,3.69E-07,1,ENSMUSG00000048521
Jaml,-6.86E-08,1,ENSMUSG00000048534
Phldb1,1.79E-06,1,ENSMUSG00000048537
NA,-2.34E-06,1,ENSMUSG00000048538
Nhlh2,-5.34E-07,1,ENSMUSG00000048540
Tob2,-1.21E-06,1,ENSMUSG00000048546
Thnsl1,2.38E-07,1,ENSMUSG00000048550
Sp8,-6.36E-07,1,ENSMUSG00000048562
Tmem252,7.29E-07,5.63E-12,ENSMUSG00000048572
Mlec,-6.38E-07,1,ENSMUSG00000048578
E130311K13Rik,-4.65E-07,1,ENSMUSG00000048581
Gja3,-8.28E-07,1,ENSMUSG00000048582
Igf2,5.58E-07,1,ENSMUSG00000048583
NA,-7.19E-07,1,ENSMUSG00000048592
NA,-5.26E-07,1,ENSMUSG00000048600
Morc2b,-3.90E-07,1,ENSMUSG00000048602
Gm9828,2.50E-08,1,ENSMUSG00000048603
Myof,-1.28E-07,1,ENSMUSG00000048612
Nog,-4.85E-07,1,ENSMUSG00000048616
Rtbdn,2.11E-06,1,ENSMUSG00000048617
Gm6377,-1.69E-08,1,ENSMUSG00000048621
Klf17,-5.27E-07,1,ENSMUSG00000048626
A730049H05Rik,-4.25E-07,1,ENSMUSG00000048636
Ctxn1,-5.66E-07,1,ENSMUSG00000048644
Exd1,5.01E-07,1,ENSMUSG00000048647
Samd13,-8.67E-08,1,ENSMUSG00000048652
Ccdc169,4.34E-08,1,ENSMUSG00000048655
Lemd3,8.61E-07,1,ENSMUSG00000048661
Rhno1,-3.30E-06,1,ENSMUSG00000048668
Tpcn2,-7.25E-08,1,ENSMUSG00000048677
Hmgb4,-2.39E-07,1,ENSMUSG00000048686
Mex3d,1.09E-06,1,ENSMUSG00000048696
Krt90,9.71E-07,1,ENSMUSG00000048699
Ccdc6,1.48E-06,1,ENSMUSG00000048701
Speer4b,5.60E-07,1,ENSMUSG00000048703
Lurap1l,-1.46E-06,1,ENSMUSG00000048706
Tprn,1.55E-06,1,ENSMUSG00000048707
NA,-3.14E-06,1,ENSMUSG00000048709
Tbc1d12,2.17E-06,1,ENSMUSG00000048720
Fndc9,-1.51E-06,0.607517109,ENSMUSG00000048721
Zfp454,1.84E-06,0.999690851,ENSMUSG00000048728
Ggnbp1,-1.54E-07,1,ENSMUSG00000048731
Klhl11,-1.83E-06,0.997133377,ENSMUSG00000048732
NA,1.44E-06,1,ENSMUSG00000048747
Mcat,5.40E-06,1,ENSMUSG00000048755
Foxo3,3.18E-06,1,ENSMUSG00000048756
Rpl29,-2.42E-06,1,ENSMUSG00000048758
Hoxb3,8.61E-07,1,ENSMUSG00000048763
Tmprss11f,-6.90E-08,1,ENSMUSG00000048764
Tmem53,-2.68E-07,1,ENSMUSG00000048772
Pthlh,1.39E-06,0.28929737,ENSMUSG00000048776
P2ry6,-1.70E-07,1,ENSMUSG00000048779
Insc,-8.72E-07,1,ENSMUSG00000048782
Dcun1d3,1.77E-07,1,ENSMUSG00000048787
Cfap100,-1.43E-06,0.961779942,ENSMUSG00000048794
Cyb561d1,-4.86E-07,1,ENSMUSG00000048796
Cep120,2.10E-06,1,ENSMUSG00000048799
Slc35e4,-3.22E-07,1,ENSMUSG00000048807
Lonrf2,6.52E-07,1,ENSMUSG00000048814
Dact2,-8.67E-07,1,ENSMUSG00000048826
Pkd1l3,1.05E-06,1,ENSMUSG00000048827
Vps37c,1.21E-07,1,ENSMUSG00000048832
Slc39a9,6.06E-07,1,ENSMUSG00000048833
Vstm2a,-4.42E-07,1,ENSMUSG00000048834
Slc25a47,-3.75E-07,1,ENSMUSG00000048856
Arhgap30,-1.00E-06,1,ENSMUSG00000048865
Phf3,4.09E-07,1,ENSMUSG00000048874
Hexim1,5.19E-07,1,ENSMUSG00000048878
Cdk5r1,-1.24E-06,1,ENSMUSG00000048895
Zfp710,3.14E-07,1,ENSMUSG00000048897
Rimkla,-2.76E-06,1,ENSMUSG00000048899
Neurog1,1.29E-06,1,ENSMUSG00000048904
Bnip5,-1.39E-06,1,ENSMUSG00000048905
Rnf24,3.93E-07,1,ENSMUSG00000048911
Efna5,1.59E-06,1,ENSMUSG00000048915
Fkrp,2.96E-06,1,ENSMUSG00000048920
Zfp689,-4.24E-07,1,ENSMUSG00000048921
Cdca2,1.48E-06,0.728629191,ENSMUSG00000048922
Ccdc125,3.35E-07,1,ENSMUSG00000048924
Tada3,-1.18E-06,1,ENSMUSG00000048930
Atp13a5,-1.31E-06,0.760136498,ENSMUSG00000048939
Gm6206,-8.62E-07,1,ENSMUSG00000048949
Prex2,-1.22E-06,1,ENSMUSG00000048960
Mrgpre,1.84E-06,1,ENSMUSG00000048965
Yjefn3,-2.04E-06,1,ENSMUSG00000048967
C1galt1c1,-9.64E-07,1,ENSMUSG00000048970
Nrsn1,4.20E-07,1,ENSMUSG00000048978
Gphb5,-1.74E-07,0.000326232,ENSMUSG00000048982
Elfn1,-3.61E-07,1,ENSMUSG00000048988
Prss32,1.48E-06,0.945790976,ENSMUSG00000048992
Olfr1366,-2.30E-07,1,ENSMUSG00000048996
Atxn7l2,-7.19E-07,1,ENSMUSG00000048997
Ndnf,-2.67E-07,1,ENSMUSG00000049001
Tmem121,-6.41E-07,1,ENSMUSG00000049036
Clec4a1,-1.03E-07,1,ENSMUSG00000049037
Mterf2,2.19E-07,1,ENSMUSG00000049038
Rapgef4,7.26E-07,1,ENSMUSG00000049044
Armcx3,1.76E-06,1,ENSMUSG00000049047
Olfr812,-1.58E-07,1,ENSMUSG00000049052
Acap2,-8.56E-07,1,ENSMUSG00000049076
Bmyc,-3.29E-06,1,ENSMUSG00000049086
Zadh2,2.46E-07,1,ENSMUSG00000049090
Sephs2,-1.57E-06,1,ENSMUSG00000049091
Gpr137c,1.95E-07,1,ENSMUSG00000049092
Ankrd34a,-7.59E-07,1,ENSMUSG00000049097
Pcdh10,-9.85E-07,1,ENSMUSG00000049100
Ccr2,-2.89E-07,1,ENSMUSG00000049103
Dcaf5,6.99E-08,1,ENSMUSG00000049106
Ntf3,-1.24E-07,1,ENSMUSG00000049107
Oxtr,-6.16E-07,1,ENSMUSG00000049112
Agtr1a,8.09E-07,1,ENSMUSG00000049115
Fam110b,-1.94E-07,1,ENSMUSG00000049119
Frmd3,4.21E-07,1,ENSMUSG00000049122
Catsperg2,-1.27E-07,1,ENSMUSG00000049123
NA,2.14E-06,1,ENSMUSG00000049124
C5ar1,-3.60E-08,1,ENSMUSG00000049130
Flg2,-1.14E-07,1,ENSMUSG00000049133
Nrap,-4.19E-07,1,ENSMUSG00000049134
Plcxd3,1.64E-08,1,ENSMUSG00000049148
Olfr1258,-1.87E-06,1,ENSMUSG00000049149
Fam183b,6.80E-07,1,ENSMUSG00000049154
Tex50,-4.51E-07,1,ENSMUSG00000049160
Zfp518a,-1.43E-07,1,ENSMUSG00000049164
Myoz3,4.81E-07,1,ENSMUSG00000049173
Frmpd4,7.45E-07,1,ENSMUSG00000049176
Purg,1.09E-06,1,ENSMUSG00000049184
Rtl5,-4.18E-07,1,ENSMUSG00000049191
Pdp1,1.20E-06,1,ENSMUSG00000049225
Gm9833,9.00E-07,1,ENSMUSG00000049230
NA,6.34E-06,1,ENSMUSG00000049231
Tigd2,-1.35E-06,1,ENSMUSG00000049232
Apoo-ps,-2.15E-06,1,ENSMUSG00000049233
Gm7324,-2.08E-06,1,ENSMUSG00000049235
NA,-2.53E-07,1,ENSMUSG00000049246
Lrp1b,-2.03E-07,1,ENSMUSG00000049252
Kcnk3,-1.54E-07,1,ENSMUSG00000049265
Scn3b,5.29E-07,1,ENSMUSG00000049281
Mblac1,-4.20E-07,1,ENSMUSG00000049285
Iba57,-1.60E-06,1,ENSMUSG00000049287
Lix1l,1.64E-06,1,ENSMUSG00000049288
Zfp219,-1.23E-06,1,ENSMUSG00000049295
Trappc1,-1.12E-06,1,ENSMUSG00000049299
Prmt6,1.96E-06,1,ENSMUSG00000049300
Syt12,6.21E-07,1,ENSMUSG00000049303
Ccdc71,-9.16E-07,1,ENSMUSG00000049305
Fut4,-1.15E-06,0.413189271,ENSMUSG00000049307
Sorl1,-1.04E-06,1,ENSMUSG00000049313
Fbxw13,-2.79E-07,1,ENSMUSG00000049314
Olfr348,-4.90E-07,1,ENSMUSG00000049315
Zfp2,2.34E-06,1,ENSMUSG00000049321
Smcr8,-4.13E-07,1,ENSMUSG00000049323
Kmt5a,1.24E-06,1,ENSMUSG00000049327
Tenm2,-4.26E-07,1,ENSMUSG00000049336
Retreg2,-1.31E-06,1,ENSMUSG00000049339
Gm5105,-6.07E-07,1,ENSMUSG00000049349
Zg16,6.43E-07,1,ENSMUSG00000049350
Rd3,7.44E-07,1,ENSMUSG00000049353
Dcaf7,-5.78E-07,1,ENSMUSG00000049354
Brd8dc,-6.52E-07,1,ENSMUSG00000049357
Krt8,7.07E-07,1,ENSMUSG00000049382
Cox7b2,-4.71E-08,1,ENSMUSG00000049387
Gemin4,1.06E-07,1,ENSMUSG00000049396
Ogfr,5.26E-07,1,ENSMUSG00000049401
Rarres1,-1.93E-07,1,ENSMUSG00000049404
Prokr1,3.21E-06,0.537851901,ENSMUSG00000049409
Tmem241,1.50E-06,1,ENSMUSG00000049411
NA,5.35E-07,1,ENSMUSG00000049414
Tmem200a,7.54E-07,1,ENSMUSG00000049420
Zfp260,2.78E-06,1,ENSMUSG00000049421
Chchd10,-2.99E-07,1,ENSMUSG00000049422
Upk1b,1.25E-07,1,ENSMUSG00000049436
Cyp20a1,7.03E-07,1,ENSMUSG00000049439
Olfr1404,-4.66E-07,1,ENSMUSG00000049456
Gm8396,-2.40E-06,1,ENSMUSG00000049460
Aff4,7.89E-07,1,ENSMUSG00000049470
NA,-8.47E-08,1,ENSMUSG00000049476
NA,4.36E-06,0.927393342,ENSMUSG00000049477
Ctu2,6.39E-07,1,ENSMUSG00000049482
Tmem67,2.27E-07,1,ENSMUSG00000049488
Ccnq,-5.88E-07,1,ENSMUSG00000049489
Slc36a3,5.88E-08,1,ENSMUSG00000049491
Pls1,-2.47E-07,1,ENSMUSG00000049493
Dtx3l,1.70E-06,1,ENSMUSG00000049502
Proser1,-2.81E-08,1,ENSMUSG00000049504
Htr1b,-3.08E-07,1,ENSMUSG00000049511
Espnl,-5.45E-07,1,ENSMUSG00000049515
Spty2d1,-3.85E-07,1,ENSMUSG00000049516
Rps23,1.15E-05,0.876817354,ENSMUSG00000049517
Cdc42ep1,1.40E-06,0.875085259,ENSMUSG00000049521
Tmem202,3.42E-07,1,ENSMUSG00000049526
Olfr429,-5.17E-07,1,ENSMUSG00000049528
Clrn2,-8.67E-07,1,ENSMUSG00000049530
Sall2,1.62E-07,1,ENSMUSG00000049532
Tceal1,-3.90E-08,1,ENSMUSG00000049536
Adamts16,-7.56E-07,1,ENSMUSG00000049538
Krt82,-1.81E-06,1,ENSMUSG00000049548
Clip1,7.85E-07,1,ENSMUSG00000049550
Fzd9,9.06E-07,1,ENSMUSG00000049551
Polr1a,-1.60E-06,1,ENSMUSG00000049553
Tmie,-5.72E-07,1,ENSMUSG00000049555
Lingo1,3.22E-08,1,ENSMUSG00000049556
Olfr95,-7.96E-07,1,ENSMUSG00000049561
Ap5b1,-6.02E-07,1,ENSMUSG00000049562
Aknad1,5.05E-07,1,ENSMUSG00000049565
Cfap46,-1.56E-06,0.721364771,ENSMUSG00000049571
Zfa-ps,2.69E-07,1,ENSMUSG00000049576
Zfpm1,-2.16E-06,0.090916433,ENSMUSG00000049577
Tsku,2.55E-07,1,ENSMUSG00000049580
Grm5,7.34E-07,1,ENSMUSG00000049583
Ccdc69,1.05E-07,1,ENSMUSG00000049588
Vsig8,-1.74E-06,0.988375852,ENSMUSG00000049598
Zbtb45,-1.45E-06,1,ENSMUSG00000049600
Zfp644,-5.42E-07,1,ENSMUSG00000049606
Gpr55,-2.92E-07,1,ENSMUSG00000049608
Omg,-7.49E-07,1,ENSMUSG00000049612
Slc17a5,6.86E-07,1,ENSMUSG00000049624
Tifab,9.31E-08,1,ENSMUSG00000049625
C1ql3,7.97E-07,0.886886057,ENSMUSG00000049630
2310022A10Rik,2.90E-07,1,ENSMUSG00000049643
Olfr273,7.28E-07,1,ENSMUSG00000049648
Gpr3,-1.02E-06,1,ENSMUSG00000049649
Spatc1,-4.53E-07,1,ENSMUSG00000049653
Zbtb5,-3.32E-07,1,ENSMUSG00000049657
Bdp1,-9.18E-07,1,ENSMUSG00000049658
Aftph,2.37E-07,1,ENSMUSG00000049659
Morn4,-3.56E-07,1,ENSMUSG00000049670
Zbtb14,1.78E-06,1,ENSMUSG00000049672
Catsperg1,9.41E-07,1,ENSMUSG00000049676
Urgcp,-5.03E-07,1,ENSMUSG00000049680
Orai1,-1.23E-06,1,ENSMUSG00000049686
Pheta2,-6.93E-07,1,ENSMUSG00000049687
Nckap5,7.93E-07,1,ENSMUSG00000049690
Nlrp10,-4.16E-07,1,ENSMUSG00000049709
Lig4,8.40E-07,1,ENSMUSG00000049717
Gal3st1,-9.94E-07,1,ENSMUSG00000049721
Mmp12,1.70E-07,1,ENSMUSG00000049723
Zfp668,-1.42E-06,1,ENSMUSG00000049728
Zfp646,-1.20E-06,1,ENSMUSG00000049739
Arhgap15,1.26E-07,1,ENSMUSG00000049744
Rpl36al,5.93E-06,1,ENSMUSG00000049751
Zfp672,3.85E-07,1,ENSMUSG00000049755
Micos13,-6.05E-06,1,ENSMUSG00000049760
Zfp280b,2.16E-06,1,ENSMUSG00000049764
Tmsb4x,0.593150317,0.052980202,ENSMUSG00000049775
Fzd4,-1.84E-08,1,ENSMUSG00000049791
Bag5,-6.61E-07,1,ENSMUSG00000049792
Crh,8.21E-07,1,ENSMUSG00000049796
Lrrc19,-1.31E-07,1,ENSMUSG00000049799
Sertad2,3.09E-06,1,ENSMUSG00000049800
Armcx4,9.40E-07,1,ENSMUSG00000049804
Arhgap23,-2.95E-07,1,ENSMUSG00000049807
Fam161a,-8.48E-07,1,ENSMUSG00000049811
Zbtb12,-1.40E-06,1,ENSMUSG00000049823
NA,-3.32E-06,1,ENSMUSG00000049832
Suox,-8.53E-07,1,ENSMUSG00000049858
Arl4c,-3.02E-07,1,ENSMUSG00000049866
Nlrc3,1.58E-07,1,ENSMUSG00000049871
Calhm5,1.94E-07,1,ENSMUSG00000049872
Rlf,-6.39E-07,1,ENSMUSG00000049878
2810025M15Rik,6.61E-07,1,ENSMUSG00000049881
Vcpkmt,-9.44E-07,1,ENSMUSG00000049882
NA,8.95E-07,1,ENSMUSG00000049891
Rasd1,-9.37E-07,1,ENSMUSG00000049892
Stkld1,1.12E-06,1,ENSMUSG00000049897
Tmem17,-3.93E-07,1,ENSMUSG00000049904
Rasl11b,-3.23E-07,1,ENSMUSG00000049907
Gja8,-2.43E-08,1,ENSMUSG00000049908
2610318N02Rik,-3.27E-07,1,ENSMUSG00000049916
Slc35c1,-3.04E-07,1,ENSMUSG00000049922
Glp2r,3.72E-08,1,ENSMUSG00000049928
Lpar4,-4.49E-08,1,ENSMUSG00000049929
H2ax,-3.87E-07,1,ENSMUSG00000049932
Lrrc4,6.15E-07,1,ENSMUSG00000049939
Pgrmc2,-1.33E-06,1,ENSMUSG00000049940
BC030500,7.87E-07,1,ENSMUSG00000049946
Rpp38,-3.66E-07,1,ENSMUSG00000049950
Ccdc137,1.45E-06,1,ENSMUSG00000049957
Mrps16,-1.24E-06,1,ENSMUSG00000049960
Plekhf2,-5.25E-07,1,ENSMUSG00000049969
Glt1d1,-2.10E-07,1,ENSMUSG00000049971
Ankrd55,-1.40E-07,1,ENSMUSG00000049985
Lrrc25,-1.01E-08,1,ENSMUSG00000049988
Ppp1r3d,9.75E-07,1,ENSMUSG00000049999
Idnk,-3.78E-06,1,ENSMUSG00000050002
Shisa3,1.08E-06,1,ENSMUSG00000050010
Apol10b,-2.39E-07,1,ENSMUSG00000050014
Pitpnb,1.35E-06,1,ENSMUSG00000050017
Amz1,1.10E-06,1,ENSMUSG00000050022
Rap2c,6.88E-07,1,ENSMUSG00000050029
Fhl4,1.93E-07,1,ENSMUSG00000050035
Tmx2,1.10E-06,1,ENSMUSG00000050043
Ccdc158,-1.02E-06,1,ENSMUSG00000050050
Tdrp,2.63E-06,1,ENSMUSG00000050052
Klk6,4.41E-07,1,ENSMUSG00000050063
Zfp697,3.58E-07,1,ENSMUSG00000050064
Grem2,3.00E-07,1,ENSMUSG00000050069
Bex1,3.38E-09,1,ENSMUSG00000050071
Spink8,2.52E-07,1,ENSMUSG00000050074
Gpr171,1.10E-06,1,ENSMUSG00000050075
Rspry1,-5.13E-07,1,ENSMUSG00000050079
Olfr622,1.95E-06,1,ENSMUSG00000050085
Cby3,-6.62E-07,0.978700236,ENSMUSG00000050087
1600012H06Rik,-6.29E-07,1,ENSMUSG00000050088
Agmo,-7.74E-07,1,ENSMUSG00000050103
Fam110d,1.24E-08,1,ENSMUSG00000050105
Tmc8,-2.53E-06,0.025446585,ENSMUSG00000050106
Bpifc,2.53E-07,1,ENSMUSG00000050108
Prdx6b,-3.86E-07,1,ENSMUSG00000050114
Vwa3b,1.12E-06,1,ENSMUSG00000050122
Sarm1,-2.34E-06,1,ENSMUSG00000050132
Kcnk12,-6.42E-07,1,ENSMUSG00000050138
Fam205c,-1.27E-06,1,ENSMUSG00000050141
Slc25a44,-1.51E-06,1,ENSMUSG00000050144
F2rl3,1.07E-06,1,ENSMUSG00000050147
Ubqln2,1.23E-06,1,ENSMUSG00000050148
Slc9b1,9.27E-09,1,ENSMUSG00000050150
Gm867,8.33E-07,1,ENSMUSG00000050157
Mchr1,3.535105556,0.002117802,ENSMUSG00000050164
Nudt6,-4.00E-07,1,ENSMUSG00000050174
Lsm10,1.10E-06,1,ENSMUSG00000050188
Eif5a2,9.13E-07,1,ENSMUSG00000050192
Scd4,-1.23E-06,1,ENSMUSG00000050195
Olfr768,-1.95E-07,1,ENSMUSG00000050198
Lgr4,3.07E-06,1,ENSMUSG00000050199
Otop2,2.73E-06,0.870886802,ENSMUSG00000050201
Pla2g4e,6.26E-07,1,ENSMUSG00000050211
Eva1b,-4.13E-07,1,ENSMUSG00000050212
Snip1,-2.26E-07,1,ENSMUSG00000050213
Olfr70,1.19E-06,1,ENSMUSG00000050215
Il17d,5.47E-07,1,ENSMUSG00000050222
Pigm,-2.35E-07,1,ENSMUSG00000050229
